cod_producto,producto,lineas_factura,cantidad_comprada,costo_unitario_factura,costo_factura,stock_actual,valor_stock_a_costo_factura,unidades_vendidas_desde,ventas_desde,facturas_venta_desde,dias_con_venta_desde,primera_venta_desde,ultima_venta_desde,dias_hasta_primera_venta,dias_sin_venta,unidades_30d,unidades_90d,unidades_365d,ventas_365d,sell_through_aparente,banda_sell_through,remanente_minimo_unidades,remanente_minimo_costo,unidades_compradas_despues,documentos_compra_despues,ultima_compra_despues,precio_venta_actual,ingreso_cohorte_estimado,utilidad_bruta_cohorte_estimada,margen_cohorte_estimado,estado_auditoria
MOTS1237,BALINERA 6303 2RS C3 PFI BEARING,1,4.0,5500.0,22000.0,2.0,11000.0,4.0,38000.0,4,4,2024-10-26 09:01:48,2025-06-19 13:48:01,90.7,448.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,2.0,2,2025-04-27,9500.0,38000.0,16000.0,0.42105263157894735,"Con stock, sin ventas 365d"
MOTS1290,REPOSA PIE SCO HONDA DEI PAR,1,2.0,11000.0,22000.0,0.0,0.0,2.0,34500.0,2,2,2024-08-12 10:30:55,2024-10-07 16:56:24,15.8,703.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,18500.0,34500.0,12500.0,0.36231884057971014,Sin stock actual
LLA - 042455,LLAVE GASOLINA BWS 125 4T 5YK,1,2.0,10800.0,21600.0,0.0,0.0,2.0,34000.0,2,2,2024-12-07 09:16:09,2025-12-23 17:54:47,132.7,261.0,0.0,0.0,1.0,16000.0,1.0,100%,0.0,0.0,0.0,0,,18000.0,34000.0,12400.0,0.36470588235294116,Sin stock actual
MOTS1273,GUAYA RETORNO BWS 125 No. 2 SUPRAPARTS,1,2.0,10800.0,21600.0,0.0,0.0,2.0,36000.0,2,2,2024-10-28 10:10:49,2025-01-08 10:15:26,92.8,610.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,18000.0,36000.0,14400.0,0.4,Sin stock actual
11067142,PASTILLA FRENO PULSAR BAJA 180 MARINO,1,2.0,10500.0,21000.0,1.0,10500.0,2.0,33500.0,2,2,2025-02-19 08:40:47,2025-04-01 18:34:22,206.7,527.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2025-03-31,17500.0,33500.0,12500.0,0.373134328358209,"Con stock, sin ventas 365d"
BX22090013,LEVA FRENO TFA - CONEJE ECO 100 / DELUXE GROWSUN,1,7.0,3000.0,21000.0,1.0,3000.0,6.0,30000.0,5,5,2024-08-30 10:28:50,2025-11-19 16:25:25,33.8,295.0,0.0,0.0,4.0,20000.0,0.8571428571428571,80-99%,1.0,3000.0,0.0,0,,5000.0,30000.0,12000.0,0.4,Rotación media
CAD - 119,CADENA 428H - 132 NITROX,1,1.0,21000.0,21000.0,0.0,0.0,1.0,35000.0,1,1,2025-12-11 15:34:35,2025-12-11 15:34:35,502.0,273.0,0.0,0.0,1.0,35000.0,1.0,100%,0.0,0.0,0.0,0,,35000.0,35000.0,14000.0,0.4,Sin stock actual
CDIR-ECO,CAUCHOS DIRECCION ECO/BOXER CAU PLAST,1,7.0,3000.0,21000.0,1.0,3000.0,7.0,34000.0,7,7,2024-09-03 08:57:38,2025-02-20 17:00:37,37.7,567.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2025-01-08,5000.0,34000.0,13000.0,0.38235294117647056,"Con stock, sin ventas 365d"
MOTS1082,RETEN 32-44-70-5,1,7.0,3000.0,21000.0,3.0,9000.0,4.0,20000.0,2,2,2025-11-21 19:43:34,2026-05-02 15:05:32,482.2,131.0,0.0,0.0,4.0,20000.0,0.5714285714285714,50-79%,3.0,9000.0,0.0,0,,5000.0,20000.0,8000.0,0.4,Rotación media
MOTS1094,RETEN 4.8-22-7,1,14.0,1500.0,21000.0,14.0,21000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,14.0,21000.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
MOTS1141,DONAS MOFLE VARIAS,1,6.0,3500.0,21000.0,6.0,21000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,6.0,21000.0,0.0,0,,600.0,0.0,0.0,,Sin ventas desde compra
MOTS1179,MANIGUETA DER CB 110 SAI MOTOR CYCLE,1,6.0,3500.0,21000.0,6.0,21000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,6.0,21000.0,0.0,0,,6000.0,0.0,0.0,,Sin ventas desde compra
MOTS1312,BOMBA ACEITE ECO HERO,1,2.0,10500.0,21000.0,1.0,10500.0,2.0,30000.0,2,2,2024-11-21 16:02:04,2024-11-27 14:06:01,117.0,652.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2024-11-21,17500.0,30000.0,9000.0,0.3,"Con stock, sin ventas 365d"
TAP-005,TAPON CARTER # 12,1,10.0,2100.0,21000.0,8.0,16800.0,2.0,7000.0,2,2,2024-09-21 12:04:50,2024-10-22 09:02:06,55.9,688.0,0.0,0.0,0.0,0.0,0.2,1-49%,8.0,16800.0,0.0,0,,3500.0,7000.0,2800.0,0.4,"Con stock, sin ventas 365d"
TAP-006,TAPON CARTER # 14,1,11.0,1900.0,20900.0,11.0,20900.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,11.0,20900.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
5110,BUJIA B7HS NGK,1,4.0,5200.0,20800.0,3.0,15600.0,1.0,9000.0,1,1,2024-09-28 18:17:10,2024-09-28 18:17:10,63.1,712.0,0.0,0.0,0.0,0.0,0.25,1-49%,3.0,15600.0,0.0,0,,9000.0,9000.0,3800.0,0.4222222222222222,"Con stock, sin ventas 365d"
RET-154,37-49-8/10.5 BARAI,1,8.0,2600.0,20800.0,2.0,5200.0,8.0,37000.0,6,6,2024-11-01 08:20:32,2025-08-25 16:35:36,96.7,381.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,2.0,1,2025-07-05,4500.0,37000.0,16200.0,0.43783783783783786,"Con stock, sin ventas 365d"
14401178000,CADENILLA ECO 100 GENZO,1,2.0,10000.0,20000.0,0.0,0.0,2.0,32000.0,2,2,2024-09-07 17:12:00,2025-04-22 15:04:05,42.1,506.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,17000.0,32000.0,12000.0,0.375,Sin stock actual
4141011,REPOSA PIE TRA ECO / SPLENDOR PAR FABRIPARTES,1,2.0,10000.0,20000.0,1.0,10000.0,1.0,12000.0,1,1,2024-10-23 12:17:48,2024-10-23 12:17:48,87.9,687.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,10000.0,0.0,0,,17000.0,12000.0,2000.0,0.16666666666666666,"Con stock, sin ventas 365d"
600010500,BUJE PORTA CATALINA C/TUERCA X2 PCS ECO GENINEPARTS,1,4.0,5000.0,20000.0,0.0,0.0,4.0,33500.0,4,4,2024-11-01 08:20:32,2025-02-08 10:10:45,96.7,579.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,8500.0,33500.0,13500.0,0.40298507462686567,Sin stock actual
60187,GUAYA ACELERADOR XLR 125 GUAYAS Y PARTES,1,4.0,5000.0,20000.0,4.0,20000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,4.0,20000.0,0.0,0,,8500.0,0.0,0.0,,Sin ventas desde compra
A181B,EMPAQUE TAPA CLUCTH CLUCTH FZ 16 EMP AMERICA,1,10.0,2000.0,20000.0,3.0,6000.0,7.0,24500.0,7,7,2024-08-01 08:43:21,2026-01-05 14:08:47,4.7,248.0,0.0,0.0,2.0,7500.0,0.7,50-79%,3.0,6000.0,0.0,0,,3500.0,24500.0,10500.0,0.42857142857142855,Rotación media
CAD-041,CADENILLA CB 110X88 HONDA,1,2.0,10000.0,20000.0,2.0,20000.0,1.0,17000.0,1,1,2024-12-05 09:02:48,2024-12-05 09:02:48,130.7,644.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,10000.0,1.0,1,2025-01-14,17000.0,17000.0,7000.0,0.4117647058823529,"Con stock, sin ventas 365d"
MOTS1058,RETEN 30-44-7,1,5.0,4000.0,20000.0,5.0,20000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,5.0,20000.0,0.0,0,,7000.0,0.0,0.0,,Sin ventas desde compra
MOTS1080,RETEN 7-26-5-5,1,10.0,2000.0,20000.0,10.0,20000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,10.0,20000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
MOTS1096,RETEN 15-28-7,1,10.0,2000.0,20000.0,10.0,20000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,10.0,20000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
MOTS1155,CAUCHOS PATADACARIOS,1,20.0,1000.0,20000.0,13.0,13000.0,7.0,14000.0,6,6,2024-08-18 09:14:51,2025-01-25 11:38:24,21.7,593.0,0.0,0.0,0.0,0.0,0.35,1-49%,13.0,13000.0,0.0,0,,2000.0,14000.0,7000.0,0.5,"Con stock, sin ventas 365d"
MOTS1161,ESPEJOS BWS ROSCA No. 10 PAR VEKTRA,1,2.0,10000.0,20000.0,0.0,0.0,2.0,34000.0,2,2,2024-08-24 19:27:50,2025-07-04 14:06:39,28.2,433.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,17000.0,34000.0,14000.0,0.4117647058823529,Sin stock actual
MOTS1233,BALINERA 6000 2RS C3 KOYO,1,4.0,5000.0,20000.0,0.0,0.0,4.0,29000.0,3,3,2024-10-12 08:48:00,2026-03-24 13:34:59,76.7,170.0,0.0,0.0,1.0,8000.0,1.0,100%,0.0,0.0,0.0,0,,8500.0,29000.0,9000.0,0.3103448275862069,Sin stock actual
MOTS1296,CABLE ALTA METRO,1,32.0,620.0,19840.0,7.0,4340.0,32.0,77000.0,20,19,2024-08-14 11:58:36,2026-02-12 17:28:21,17.8,210.0,0.0,0.0,5.0,10500.0,1.0,100%,0.0,0.0,7.0,5,2026-02-12,2500.0,77000.0,57160.0,0.7423376623376623,Compra absorbida; stock repuesto
MOTS1202,CADENA 420 -1/2 X 1/4 TECCHAM,1,1.0,19800.0,19800.0,1.0,19800.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,19800.0,0.0,0,,33000.0,0.0,0.0,,Sin ventas desde compra
F211A,KIT EMPAQUE COMPLETO ECO CON STAR GPP,1,1.0,19500.0,19500.0,2.0,39000.0,1.0,32500.0,1,1,2024-08-07 10:00:20,2024-08-07 10:00:20,10.8,764.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,2.0,2,2024-11-12,32500.0,32500.0,13000.0,0.4,"Con stock, sin ventas 365d"
87737025,ESCOBILLAS ARRANQUE XR 150 L / CB 125 ROCHIN,1,2.0,9600.0,19200.0,2.0,19200.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,19200.0,0.0,0,,16000.0,0.0,0.0,,Sin ventas desde compra
MOTS1032,COMANDO IZQ XTZ 125 MOTOTEC,1,1.0,19200.0,19200.0,0.0,0.0,1.0,28000.0,1,1,2024-11-01 08:20:32,2024-11-01 08:20:32,96.7,678.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,32000.0,28000.0,8800.0,0.3142857142857143,Sin stock actual
27278,CADENILLA CB 110 ANANT,1,2.0,9500.0,19000.0,2.0,19000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,19000.0,0.0,0,,16000.0,0.0,0.0,,Sin ventas desde compra
COM - O96,COMANDO IZQUIERDO ECO HONDA,1,1.0,19000.0,19000.0,1.0,19000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,19000.0,0.0,0,,32000.0,0.0,0.0,,Sin ventas desde compra
MAR - 040,RELAY ENCENDIDO UNIVERSAL BARAI,1,1.0,19000.0,19000.0,0.0,0.0,1.0,32000.0,1,1,2024-10-21 12:30:55,2024-10-21 12:30:55,85.9,689.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,32000.0,32000.0,13000.0,0.40625,Sin stock actual
A181A1,KIT MEDIO FZ 16 EMP.  AMERICA,1,4.0,4600.0,18400.0,4.0,18400.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,4.0,18400.0,0.0,0,,8000.0,0.0,0.0,,Sin ventas desde compra
53471,PORTA PLACA XTZ 125 SYK,1,1.0,18300.0,18300.0,0.0,0.0,3.0,95500.0,3,3,2024-07-31 10:24:13,2024-12-28 12:56:56,3.8,621.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,2.0,1,2024-10-31,49100.0,31833.333333333332,13533.333333333332,0.425130890052356,Sin stock actual
ESP 022 - 203A,ESPEJOS YAMAHA V80 ROSCA No. 8,1,2.0,9000.0,18000.0,2.0,18000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,18000.0,0.0,0,,15000.0,0.0,0.0,,Sin ventas desde compra
MNG- 002,MANIGUETA IZQ BWS CROMADA YAMAHA,1,3.0,6000.0,18000.0,0.0,0.0,3.0,28000.0,3,3,2025-01-02 17:05:11,2025-06-21 17:39:29,159.1,446.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,10000.0,28000.0,10000.0,0.35714285714285715,Sin stock actual
MOTS1002,JUEGO TAPAS LATERALES CALIMATI NEGRA DIFEL,1,1.0,18000.0,18000.0,1.0,18000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,18000.0,0.0,0,,30000.0,0.0,0.0,,Sin ventas desde compra
MOTS1003,JUEGO DE TAPAS LATERALES CALIMATI ROJA DIFEL,1,1.0,18000.0,18000.0,1.0,18000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,18000.0,0.0,0,,30000.0,0.0,0.0,,Sin ventas desde compra
MOTS1045,RETEN 20-35-7,1,9.0,2000.0,18000.0,8.0,16000.0,1.0,3000.0,1,1,2025-11-25 14:19:28,2025-11-25 14:19:28,485.9,289.0,0.0,0.0,1.0,3000.0,0.1111111111111111,1-49%,8.0,16000.0,0.0,0,,3500.0,3000.0,1000.0,0.3333333333333333,Rotación baja
MOTS1046,RETEN 13-22-5-5,1,9.0,2000.0,18000.0,8.0,16000.0,1.0,3500.0,1,1,2025-08-06 11:51:06,2025-08-06 11:51:06,374.8,400.0,0.0,0.0,0.0,0.0,0.1111111111111111,1-49%,8.0,16000.0,0.0,0,,3500.0,3500.0,1500.0,0.42857142857142855,"Con stock, sin ventas 365d"
MOTS1049,RETEN 22-33-7,1,9.0,2000.0,18000.0,9.0,18000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,9.0,18000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
MOTS1061,RETEN 30-40-10-5,1,6.0,3000.0,18000.0,3.0,9000.0,3.0,15000.0,2,2,2024-08-17 15:20:59,2026-05-30 15:55:01,21.0,103.0,0.0,0.0,2.0,10000.0,0.5,50-79%,3.0,9000.0,0.0,0,,5000.0,15000.0,6000.0,0.4,Rotación media
MOTS1062,RETEN 33-46-10-5,1,9.0,2000.0,18000.0,1.0,2000.0,9.0,32500.0,5,5,2024-11-01 08:20:32,2025-06-21 16:50:14,96.7,446.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2025-06-18,3500.0,32500.0,14500.0,0.4461538461538462,"Con stock, sin ventas 365d"
MOTS1138,PROTECTOR VENTILADOR  BWS,1,3.0,6000.0,18000.0,3.0,18000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,18000.0,0.0,0,,10000.0,0.0,0.0,,Sin ventas desde compra
MOTS1156,RESORTE PATA LATERAL VARIOS,1,9.0,2000.0,18000.0,3.0,6000.0,6.0,20000.0,6,6,2024-08-07 13:02:23,2025-08-28 15:23:28,10.9,378.0,0.0,0.0,0.0,0.0,0.6666666666666666,50-79%,3.0,6000.0,0.0,0,,3500.0,20000.0,8000.0,0.4,"Con stock, sin ventas 365d"
MOTS1207,DISCOS CLUTCH 4 PCS CB 110 WSTANDARD,1,1.0,18000.0,18000.0,0.0,0.0,1.0,30000.0,1,1,2024-08-24 12:56:37,2024-08-24 12:56:37,27.9,747.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,30000.0,30000.0,12000.0,0.4,Sin stock actual
MOTS1250,PASTILLAS FRENO DT 125 / CRIPTON GX MOTOS,1,2.0,8900.0,17800.0,0.0,0.0,2.0,27000.0,2,2,2024-08-18 09:14:51,2025-06-01 12:43:07,21.7,466.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,15000.0,27000.0,9200.0,0.34074074074074073,Sin stock actual
GAB - 162,GUAYA CLUCTH PULSAR 200 NS MOTOTEC,1,2.0,8834.0,17668.0,2.0,17668.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,17668.0,0.0,0,,15000.0,0.0,0.0,,Sin ventas desde compra
DIA-010,DIAFRAGMA BWS 125 YAMAHA,1,2.0,8800.0,17600.0,1.0,8800.0,1.0,14500.0,1,1,2024-11-22 11:09:29,2024-11-22 11:09:29,117.8,657.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,8800.0,0.0,0,,15000.0,14500.0,5700.0,0.3931034482758621,"Con stock, sin ventas 365d"
KIT - 035,KIT MARDAZA,1,5.0,3500.0,17500.0,0.0,0.0,5.0,30000.0,4,4,2024-07-30 14:04:42,2024-09-24 08:13:18,2.9,716.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,6000.0,30000.0,12500.0,0.4166666666666667,Sin stock actual
MOTS1136,EMBLEMA PALSTICO YAMAHA FAROLA RX 115,1,5.0,3500.0,17500.0,5.0,17500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,5.0,17500.0,0.0,0,,6000.0,0.0,0.0,,Sin ventas desde compra
MOTS1177,MANIGUETA DER YBR 125 OUGUANG,1,5.0,3500.0,17500.0,5.0,17500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,5.0,17500.0,0.0,0,,6000.0,0.0,0.0,,Sin ventas desde compra
6511,BUJIA BP5HS NGK,1,3.0,5800.0,17400.0,2.0,11600.0,1.0,10000.0,1,1,2025-10-10 16:10:22,2025-10-10 16:10:22,440.0,335.0,0.0,0.0,1.0,10000.0,0.3333333333333333,1-49%,2.0,11600.0,0.0,0,,10000.0,10000.0,4200.0,0.42,Rotación baja
MOTS1030,CAUCHO ANTIVIBRANTE CILINDRO DT PENIEL,1,6.0,2900.0,17400.0,6.0,17400.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,6.0,17400.0,0.0,0,,5000.0,0.0,0.0,,Sin ventas desde compra
MOTS1031,CAUCHO ANTIVIBRANTE CULATA DT PENIIEL,1,6.0,2900.0,17400.0,6.0,17400.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,6.0,17400.0,0.0,0,,5000.0,0.0,0.0,,Sin ventas desde compra
MOTS1416,FILTRO ACEITE PULSAR 135,1,3.0,5800.0,17400.0,0.0,0.0,3.0,30000.0,3,3,2024-10-28 10:10:49,2025-07-12 11:50:21,92.8,425.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,10000.0,30000.0,12600.0,0.42,Sin stock actual
17647,CUNAS DIRECCION XT2 125(05-13) BALIN AKITA,1,2.0,8500.0,17000.0,0.0,0.0,2.0,29500.0,2,2,2024-09-08 14:34:41,2025-07-05 20:34:09,43.0,432.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,14500.0,29500.0,12500.0,0.423728813559322,Sin stock actual
CAD-045,CADENILLA ECO DELUXE HERO,1,2.0,8500.0,17000.0,0.0,0.0,2.0,29500.0,2,2,2024-10-16 17:02:44,2024-10-17 14:57:51,81.1,693.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,14500.0,29500.0,12500.0,0.423728813559322,Sin stock actual
DIS - 00007847,DISCOS CLUCTH BOXER UG / AVANT ANANT,1,1.0,17000.0,17000.0,0.0,0.0,1.0,25000.0,1,1,2025-04-21 09:32:17,2025-04-21 09:32:17,267.7,507.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,28500.0,25000.0,8000.0,0.32,Sin stock actual
MOTS1125,TAPA VALVULA VARIAS,1,17.0,1000.0,17000.0,13.0,13000.0,4.0,7000.0,2,2,2024-07-29 14:35:06,2025-05-21 15:14:15,2.0,477.0,0.0,0.0,0.0,0.0,0.23529411764705882,1-49%,13.0,13000.0,0.0,0,,2000.0,7000.0,3000.0,0.42857142857142855,"Con stock, sin ventas 365d"
MOTS1111,TORNILLO PATA LATERAL,1,13.0,1300.0,16900.0,8.0,10400.0,5.0,12500.0,5,4,2024-08-18 09:14:51,2025-12-04 11:18:56,21.7,280.0,0.0,0.0,1.0,2500.0,0.38461538461538464,1-49%,8.0,10400.0,0.0,0,,2500.0,12500.0,6000.0,0.48,Rotación baja
MOTS1095,RETEN 20-27-05,1,11.0,1500.0,16500.0,11.0,16500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,11.0,16500.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
MOTS1222,BALINERA 6300 2RS HFR,1,5.0,3300.0,16500.0,0.0,0.0,5.0,26500.0,3,3,2025-01-02 13:51:12,2025-01-21 18:47:46,158.9,597.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,5500.0,26500.0,10000.0,0.37735849056603776,Sin stock actual
MOTS1284,DISCOS CLUCTH PULSAR 135 JAPAN,1,1.0,16400.0,16400.0,0.0,0.0,1.0,25000.0,1,1,2024-11-09 17:24:35,2024-11-09 17:24:35,105.1,670.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,27500.0,25000.0,8600.0,0.344,Sin stock actual
MOTS1304,CABLE CLUTCH TRENZADO,1,23.0,700.0,16100.0,18.0,12600.0,5.0,7500.0,4,4,2024-08-14 14:26:53,2025-03-13 12:38:22,17.9,546.0,0.0,0.0,0.0,0.0,0.21739130434782608,1-49%,18.0,12600.0,0.0,0,,1500.0,7500.0,4000.0,0.5333333333333333,"Con stock, sin ventas 365d"
10263,BASE MANIGUETA ESPEJO CB110 JAPAN,1,2.0,8000.0,16000.0,1.0,8000.0,1.0,13500.0,1,1,2024-12-21 18:04:31,2024-12-21 18:04:31,147.1,628.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,8000.0,0.0,0,,13500.0,13500.0,5500.0,0.4074074074074074,"Con stock, sin ventas 365d"
MOTS1060,RETEN 15-23-3,1,8.0,2000.0,16000.0,8.0,16000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,8.0,16000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
MOTS1147,DIRECCIONAL BWS LIT FI HUMO TRA - 129 UND VAOX,1,2.0,8000.0,16000.0,0.0,0.0,2.0,28000.0,1,1,2024-08-26 08:49:45,2024-08-26 08:49:45,29.7,745.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,14000.0,28000.0,12000.0,0.42857142857142855,Sin stock actual
MOTS1194,SOKE DIRECCIONAL,1,8.0,2000.0,16000.0,5.0,10000.0,3.0,10500.0,3,3,2024-08-31 11:03:27,2025-10-24 08:16:54,34.8,321.0,0.0,0.0,1.0,3500.0,0.375,1-49%,5.0,10000.0,0.0,0,,3500.0,10500.0,4500.0,0.42857142857142855,Rotación baja
MOTS1289,REPOSA PIE TRA FZ  PAR YAMAHA,1,1.0,15900.0,15900.0,1.0,15900.0,1.0,23000.0,1,1,2024-12-23 10:04:30,2024-12-23 10:04:30,148.8,626.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2024-08-08,26500.0,23000.0,7100.0,0.30869565217391304,"Con stock, sin ventas 365d"
DIS - 00023105,DISCOS CLUCTH PULSAR 135 ANANT,1,1.0,15300.0,15300.0,1.0,15300.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,15300.0,0.0,0,,25500.0,0.0,0.0,,Sin ventas desde compra
918080,MANIGUETA IZQ PULSAR 200 NS JAPON,1,2.0,7500.0,15000.0,1.0,7500.0,1.0,12500.0,1,1,2024-08-03 11:36:23,2024-08-03 11:36:23,6.8,768.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,7500.0,0.0,0,,12500.0,12500.0,5000.0,0.4,"Con stock, sin ventas 365d"
CAB - 267,GUAYA ACELERADOR ECO DELUXE EVOL,1,2.0,7500.0,15000.0,1.0,7500.0,2.0,25000.0,2,2,2024-08-02 15:11:38,2024-08-11 10:35:33,6.0,760.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2024-08-02,12500.0,25000.0,10000.0,0.4,"Con stock, sin ventas 365d"
F6335,GUAYA CLUCTH XT2 125 NKY,1,3.0,5000.0,15000.0,3.0,15000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,15000.0,0.0,0,,8500.0,0.0,0.0,,Sin ventas desde compra
MOTS1006,JUEGO CORTA VIENTO YAMAHA BWS ORIGINAL PLASTICO,1,2.0,7500.0,15000.0,0.0,0.0,3.0,37000.0,3,3,2024-08-08 16:25:50,2026-07-02 16:52:00,12.0,70.0,0.0,1.0,2.0,24500.0,1.0,100%,0.0,0.0,1.0,1,2024-10-03,12500.0,24666.666666666668,9666.666666666668,0.39189189189189194,Sin stock actual
MOTS1021,CADENILLA CNT - 25H X 88L 15 NITROX,1,2.0,7500.0,15000.0,2.0,15000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,15000.0,0.0,0,,12500.0,0.0,0.0,,Sin ventas desde compra
MOTS1022,CADENILLA CNT - 25H X 84L 15 NITROX,1,2.0,7500.0,15000.0,2.0,15000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,15000.0,0.0,0,,12500.0,0.0,0.0,,Sin ventas desde compra
MOTS1043,RETEN 17-40-7,1,5.0,3000.0,15000.0,5.0,15000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,5.0,15000.0,0.0,0,,5000.0,0.0,0.0,,Sin ventas desde compra
MOTS1047,RETEN 28-40-8,1,5.0,3000.0,15000.0,4.0,12000.0,1.0,5000.0,1,1,2025-12-12 14:16:59,2025-12-12 14:16:59,502.9,272.0,0.0,0.0,1.0,5000.0,0.2,1-49%,4.0,12000.0,0.0,0,,5000.0,5000.0,2000.0,0.4,Rotación baja
MOTS1055,RETEN 26-38-5,1,6.0,2500.0,15000.0,3.0,7500.0,3.0,13000.0,3,3,2025-02-26 10:36:18,2025-12-23 14:34:58,213.8,261.0,0.0,0.0,1.0,4500.0,0.5,50-79%,3.0,7500.0,0.0,0,,4500.0,13000.0,5500.0,0.4230769230769231,Rotación media
